GeneID	Muscle_rep1	Muscle_rep2	Muscle_rep3	Muscle_rep4	Muscle_rep5	Muscle_rep6
NP_001034117.2	42.8499	36.7352	39.1676	44.3504	37.9143	39.0019
NP_001034119.1	0.0	0.0	0.0	2.17117e-06	0.0	0.0
NP_001034120.1	0.367005	0.938793	0.808581	1.16897	0.597669	0.0
NP_001034122.1	11.0474	10.8045	15.8681	13.9315	12.907	10.6255
NP_001034123.1	0.0	2.70108e-07	0.0	3.54929e-05	8.72913e-10	0.000554641
NP_001034124.2	9.25958	9.56047	12.3162	15.732	11.5251	14.0543
NP_001034127.1	0.0335292	0.0	0.0	0.0	0.0	0.0
NP_001034128.2	3.24793	4.01049	3.44156	3.73467	3.48458	3.97779
NP_001034131.2	0.0406355	0.0	0.134948	0.0	0.0	0.0
NP_001034132.1	30.4105	21.5139	31.6156	25.9938	32.0719	19.5614
NP_001034133.1	9.31995	10.9505	13.0698	16.8197	9.40483	12.4713
NP_001034136.1	0.0618569	0.0	0.0255462	0.0	0.0408155	0.0
NP_001034137.2	203.508	262.422	233.431	237.409	159.901	216.88
NP_001034138.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001034143.1	1.22348	0.153993	0.94105	0.585499	0.214757	0.149349
NP_001034146.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001034150.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001034174.1	0.147941	0.544511	0.921199	0.907114	0.520966	1.35103
NP_001034178.1	12.8672	10.9507	13.2589	15.4882	15.0354	14.5956
NP_001034184.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001034189.1	0.956878	1.54643	1.0552	1.07087	1.35761	0.886728
NP_001034190.1	0.0	0.111909	0.0	1.10483e-06	0.112627	0.133406
NP_001034193.2	0.059926	0.097372	0.144596	0.149303	0.129385	0.197534
NP_001034194.1	0.205883	0.181543	0.227828	0.242755	0.132309	0.420889
NP_001034203.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001034204.1	0.321002	0.336871	0.728016	0.431211	0.344153	0.502454
NP_001034208.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001034209.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001034210.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001034211.1	0.394298	0.0	2.82655	0.35183	1.16096	0.480931
NP_001034212.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001034214.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001034215.1	2.38044	0.118402	2.09068	3.66306	3.11892	2.19658
NP_001034217.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001034218.1	30.6844	38.7057	43.6008	41.4735	28.351	21.8244
NP_001034226.1	16.7439	18.3003	26.7748	17.4934	20.9725	7.31124
NP_001034236.1	15.7566	24.6588	18.4457	23.6397	18.3206	14.0217
NP_001034242.2	1.28367	0.985842	1.25402	1.59585	1.85134	1.07746
NP_001034252.1	0.788628	4.942	50.4016	1.079	1.59758	3.9905
NP_001034256.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001034262.1	0.0141311	0.0114616	0.124824	0.0264582	0.00841738	0.0305007
NP_001034263.1	0.0509912	0.078793	0.381133	0.0916303	0.236955	0.0
NP_001034268.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001034274.1	0.163223	0.124673	0.240011	0.478822	0.688954	0.540709
NP_001034286.1	5.82923	5.98467	7.7838	7.90007	6.62177	7.95364
NP_001034296.1	56.5039	51.2117	64.3342	60.2087	68.5207	59.7799
NP_001034297.2	23.0038	19.064	21.5719	17.8707	21.8034	17.6006
NP_001034298.2	0.811951	2.33297	1.90375	1.98024	1.18348	1.42446
NP_001034303.3	8.79245	8.02652	7.19102	9.9634	7.27248	7.85819
NP_001034307.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_001034308.1	0.469453	0.332992	0.287343	0.46554	0.480307	0.344129
NP_001034309.1	0.128698	0.268367	0.547103	0.18473	0.339974	0.406936
NP_001034312.2	0.450485	0.422813	0.316153	0.438728	0.712238	0.510227
NP_001034317.2	0.0	0.0191524	0.0	0.0261587	0.0207867	0.0
NP_001034328.2	0.640993	0.520317	0.396038	0.573935	0.680762	0.488323
NP_001034332.3	0.0	0.124452	0.25587	0.129851	0.0685995	0.0
NP_001034333.3	6.98639	10.701	7.32867	3.60899	0.576118	1.27447
NP_001034348.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001034414.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001034422.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001034427.1	7.27631	6.31661	4.70201	3.05688	4.80987	7.98463
NP_001034432.1	0.0	6.26072e-09	0.0	0.0	0.0	0.0452231
NP_001034433.1	0.704625	1.86032	1.59944	0.536267	0.908834	1.2023
NP_001034441.1	1.66142	0.348697	1.0934	1.62337	1.39794	0.000696312
NP_001034443.1	0.919746	0.881269	0.676029	1.13919	0.86232	1.11458
NP_001034454.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001034457.1	13.3245	11.3496	10.1093	12.177	16.842	12.8312
NP_001034460.2	0.282839	0.260324	0.539177	0.363534	0.462572	0.257035
NP_001034462.1	2.89986	2.38883	2.21411	2.80145	2.36211	1.86389
NP_001034466.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001034467.1	73.4065	89.6259	113.061	78.4218	95.4599	91.6005
NP_001034474.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001034482.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_001034483.1	1.02456	0.91262	1.50313	2.33552	2.72968	1.73003
NP_001034561.1	0.210272	0.117082	0.516841	0.26486	0.224707	1.88637e-05
NP_001034571.1	7.32476	7.77247	6.58873	9.00316	8.24354	7.65893
NP_001034572.1	15.8884	14.3365	16.1843	14.304	15.5761	13.0231
NP_001034577.1	0.282953	0.680078	0.0849592	0.92394	0.0	0.0
NP_001034582.1	1.85376e-05	0.552971	1.24709	1.38909	1.28451	0.845912
NP_001034583.1	0.120269	0.218936	0.100251	0.254997	0.0807713	0.496097
NP_001034584.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001034590.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001034591.1	0.0	0.0	0.0	0.0	0.0	0.0531688
NP_001034594.1	0.0140849	0.209	0.0299647	0.0292405	0.108773	0.0686115
NP_001034603.1	24.6902	27.9567	20.8662	24.0292	24.076	22.1539
NP_001034605.1	0.693673	0.832943	0.795906	2.0898	1.32836	1.67357
NP_001034608.1	50.1122	47.9644	56.8917	47.7932	50.668	46.0377
NP_001034610.1	24.4238	22.4966	21.8189	23.8318	22.2928	22.9102
NP_001034611.1	28.0497	23.3646	19.4323	26.1671	18.8482	20.5539
NP_001034621.1	2.28897	1.66597	2.67793	2.37371	3.15453	2.4699
NP_001034623.1	34.7736	29.7722	31.8784	27.6991	34.6338	26.6507
NP_001034625.1	2.00287	2.31748	2.6909	2.2401	2.22394	1.92468
NP_001034628.1	0.0273363	0.0311211	0.049803	0.350165	0.0262149	0.0110693
NP_001034632.1	402.558	492.931	520.518	458.559	395.955	519.088
NP_001034633.1	10.1806	0.0	0.57109	0.458859	25.6115	0.529812
NP_001034634.2	73.3395	31.7028	73.329	5.12895	13.8418	7.35807
NP_001034638.1	0.0	0.0	0.0	0.113941	0.0	0.0
NP_001034642.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_001034643.1	21.1916	17.8166	5.91807	32.7402	24.7091	41.9316
NP_001034644.2	1.7968	0.0	0.0	0.0	2.10982	0.0
NP_001034645.1	0.142621	0.0867327	0.23543	0.0985218	0.140962	0.0657158
NP_001034647.2	0.40439	0.406204	0.23246	0.146138	0.355393	0.194311
NP_001034649.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001034651.1	5.84351	5.01436	6.02691	5.43625	5.83606	5.02878
NP_001034655.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001034676.1	1.47701	2.84647	2.6486	3.28507	1.49621	2.73594
NP_001034682.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001034683.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001034697.2	6.84336	7.43999	8.98539	8.06492	7.50187	8.26403
NP_001034699.1	0.0	0.0	0.027699	0.0	0.0	0.191467
NP_001034700.1	0.137536	0.0	0.112137	0.194	0.142639	0.154785
NP_001034701.2	0.032291	0.0	0.0	0.0	0.0	0.0
NP_001034735.2	0.347002	2.91998	0.663284	1.98392	0.226285	2.01422
NP_001034737.2	0.0	0.0333817	0.0	0.0	0.0	0.0
NP_001034742.1	0.0	0.0	0.0	0.0396363	0.0	0.0
NP_001034746.1	0.0	0.0	0.105497	0.0	0.126433	0.0661741
NP_001034755.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001034765.2	0.204464	0.260754	0.247967	0.100454	0.125142	0.110343
NP_001034766.1	0.0	0.188389	0.0	0.0	0.0	0.201507
NP_001034767.1	0.357403	0.0722922	0.0	0.0	0.0	0.0
NP_001034777.1	0.0	0.0	0.0	1.17678e-06	0.0	0.0
NP_001034778.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001034784.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001034785.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001034787.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001034788.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001034790.1	0.0	0.0	0.0	0.0354148	0.0	0.0
NP_001034799.1	14.5607	29.2473	16.6264	23.2902	18.962	17.2651
NP_001034802.1	3.25373	3.12538	3.0178	4.41839	2.00019	2.0134
NP_001034811.2	0.0153639	0.0	0.00368386	0.0	0.0	0.0
NP_001034812.1	3.18997	2.67315	11.8635	3.53154	3.82749	3.16274
NP_001034913.1	45.5234	44.2579	42.3279	37.1813	42.7254	37.216
NP_001034938.1	4.9493	5.19942	7.66063	5.37001	4.01814	2.09965
NP_001034978.1	0.0	0.0	0.0	0.0	0.0201509	0.0315452
NP_001035004.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_001035028.1	2.22654	1.05064	1.12242	2.42189	2.22481	2.39001
NP_001035097.1	0.0460931	0.0	0.0159757	0.0	0.0	0.0933457
NP_001035108.2	0.0	0.0	4.52652	0.0633079	0.0	0.0
NP_001035115.1	2.59094	2.31681	2.54436	1.99712	1.97392	2.77382
NP_001035116.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001035144.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001035161.1	0.735951	0.466478	1.03143	0.811808	1.10021	1.03036
NP_001035178.3	0.0950945	0.0	0.0	0.0	0.0	0.0752785
NP_001035217.2	8.36296	5.58894	15.5553	12.0915	7.40362	8.31382
NP_001035219.2	9.80815	9.34892	7.24403	7.62935	6.64898	5.61232
NP_001035226.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001035244.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_001035245.2	5.58074	5.49756	7.02827	6.54531	5.36965	5.75747
NP_001035246.2	0.2434	0.30907	0.314141	0.0960489	0.542061	0.0695299
NP_001035270.1	16.5444	24.5161	23.8024	17.5304	17.984	23.4199
NP_001035276.1	1.79692	2.34197	1.61118	0.737468	0.826634	1.14699
NP_001035280.1	2.5028	1.14491	1.23046	1.53575	1.48019	0.447422
NP_001035486.2	116.728	111.61	95.2977	105.366	110.26	91.5134
NP_001035487.2	12.1104	13.8901	10.363	15.433	15.168	17.2289
NP_001035489.2	16.4346	12.5164	3.75061	14.9188	13.4395	16.3
NP_001035516.2	1.49236e-09	0.0	0.0	0.0	2.73099e-09	1.59001e-10
NP_001035524.2	0.0	0.0	0.0	0.0	0.000200794	0.0
NP_001035549.1	0.0	3.46484e-09	1.14099e-08	0.0	0.0	0.0
NP_001035759.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001035779.1	0.0	0.0	0.0	0.0284838	0.0	0.0
NP_001035780.1	6.26101	6.47714	5.65663	4.75026	5.17305	4.56909
NP_001035782.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001035785.1	5.3625	5.15407	5.37313	5.92707	4.94046	5.54968
NP_001035789.1	0.0707949	0.210008	0.00188203	0.282385	0.197082	0.119432
NP_001035790.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001035866.1	8.03607	8.74814	7.47363	7.62218	7.81113	8.93252
NP_001035886.1	0.0	0.0	0.0	9.48392e-11	0.0	0.0
NP_001035964.1	5.43933	4.71636	5.7148	4.86141	4.23127	4.29843
NP_001035966.1	7.43192	8.044	7.71774	8.06575	6.97923	7.56348
NP_001035967.1	1.60317	1.07911	1.60817	1.92554	1.51164	1.47466
NP_001035968.1	0.0	0.0	0.0	0.0	0.00840458	0.0
NP_001035970.1	5.65112	3.134	1.94456	5.44129	2.74715	2.70442
NP_001035988.1	0.270401	0.0	0.0	0.481136	0.219663	0.54047
NP_001036022.1	1.05305	0.878525	0.657413	1.77107	0.913195	2.74405
NP_001036026.1	0.778477	1.59128	2.75431	2.77825	0.616153	0.855371
NP_001036042.1	0.0	0.0	0.0	0.0	0.0	0.0177417
NP_001036056.1	21.2679	27.6018	14.9457	16.8906	30.1541	17.5711
NP_001036057.1	3.94331	3.89745	3.08134	5.65033	3.6191	4.46642
NP_001036070.1	14.9751	6.79421	52.235	28.3421	26.2469	17.3439
NP_001036071.1	0.0	0.0201887	0.0	0.0	0.0	0.0
NP_001036077.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001036084.1	0.0244091	0.0	0.0	0.0	0.0	7.39344
NP_001036099.1	13.6643	15.2924	8.67894	14.1147	10.4453	13.2304
NP_001036118.1	0.412606	0.474429	0.56234	0.384499	0.224985	0.469437
NP_001036120.1	22.2011	20.6544	25.2078	25.0062	28.3728	27.2239
NP_001036125.1	1.67924	1.19127	1.65026	1.71925	1.63427	1.53704
NP_001036164.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001036175.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001036176.1	0.0	5.32534	0.0	0.0	0.0	0.0
NP_001036180.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_001036184.1	0.624042	0.531693	1.77858	1.18894	0.599335	0.375553
NP_001037689.1	0.123986	0.146619	0.0427425	0.172321	0.0	2.9769e-08
NP_001037691.1	3.82123	3.74234	5.48188	4.27109	5.71087	3.59988
NP_001037692.1	0.0	0.0	0.0	1.01826	0.0	0.517604
NP_001037693.1	26.1798	24.1418	26.5009	25.8698	26.1951	22.0758
NP_001037694.1	0.415618	0.102498	0.0361932	0.338354	0.292661	0.0364389
NP_001037695.1	6.33707	5.78267	7.0678	5.858	7.50067	8.28792
NP_001037698.2	1.07154	4.66559	4.1107	1.59451	1.68531	3.36704
NP_001037700.1	51.2634	49.4163	61.9127	56.5845	57.0098	55.0508
NP_001037701.2	3.12302	3.28885	3.55659	3.72466	2.42554	1.42234
NP_001037702.1	11.7533	12.1753	15.1676	13.2615	10.1048	11.6158
NP_001037704.1	18.3969	16.3702	24.6972	16.2853	15.8734	14.7635
NP_001037705.1	6.33707	5.78267	7.0678	5.858	7.50067	8.28792
NP_001037709.1	11.0778	9.905	11.2091	13.4665	13.8684	11.3399
NP_001037710.2	0.629573	1.10716	1.33617	0.193758	1.10717	0.374775
NP_001037711.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001037713.1	1.80818e-07	0.0	1.52409e-06	0.061676	0.0	0.195972
NP_001037714.1	1.76742	6.61508	4.77286	4.48264	2.66613	2.60456
NP_001037715.1	6.18327	10.6429	9.26767	7.57329	5.87373	8.16476
NP_001037716.1	0.655158	0.496839	0.485547	0.462468	0.630721	0.458239
NP_001037720.1	37.2596	29.3482	36.0362	35.1962	33.6835	36.7179
NP_001037722.1	0.075824	1.0157	0.892877	0.429183	0.439724	0.804802
NP_001037723.1	0.0	0.0	0.771923	0.0	0.0	0.180877
NP_001037728.1	18.0054	16.8642	18.2417	17.3246	19.679	18.5126
NP_001037730.1	14.3001	32.2699	33.733	19.2236	18.2976	23.3572
NP_001037733.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_001037735.1	38.8311	42.3501	96.1211	39.7726	32.7127	39.6166
NP_001037736.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001037737.1	37.4396	27.6497	39.7227	33.6049	33.7912	36.6654
NP_001037739.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001037740.1	0.0	0.0	0.101186	0.0	0.0	0.0
NP_001037741.1	0.0	0.064886	0.197717	0.0584723	0.138781	0.0692052
NP_001037742.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_001037743.1	0.0297662	0.0	0.00907254	0.0	0.0	0.0
NP_001037745.2	0.0	0.25566	0.151462	0.0	0.0	0.0
NP_001037746.1	0.237286	0.341352	0.406811	0.307323	0.0584782	0.327656
NP_001037747.1	19.178	19.4844	29.5639	24.8892	21.3102	21.441
NP_001037748.1	131.676	129.397	157.875	133.649	147.957	151.302
NP_001037749.1	35.9697	20.9854	35.426	35.5177	28.942	33.9294
NP_001037750.2	137.801	183.612	152.995	99.3927	97.0701	118.683
NP_001037751.1	34.1406	33.4406	52.9596	27.5372	38.3933	36.2747
NP_001037752.1	0.116174	2.20533	1.72597	0.902851	0.972628	1.53241
NP_001037753.1	13.411	11.9774	14.7271	13.1755	15.1129	14.9682
NP_001037754.1	0.0818631	0.0	0.0	0.0	0.0	0.0
NP_001037756.1	40.395	32.5099	45.8671	50.9993	33.3862	33.8305
NP_001037758.1	0.0	0.0	0.0138085	0.0207202	0.0	0.0
NP_001037759.1	49.8455	39.7706	56.4963	61.6871	45.0872	41.3585
NP_001037761.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001037762.1	0.93711	0.53864	0.98249	0.814097	1.00244	0.743475
NP_001037763.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001037766.1	0.0	0.0	0.0	0.0138178	0.0261769	0.0
NP_001037769.2	0.0	0.0	0.0186963	0.0330216	0.0	0.0753168
NP_001037845.1	0.418266	0.253306	0.149147	0.234193	0.52103	0.275798
NP_001038161.1	0.0	0.066515	0.0	0.0	0.0	0.0
NP_001038166.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001038167.1	0.0	0.0588457	0.0	0.0	0.0	0.0
NP_001038214.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001038235.1	0.0	0.0563141	0.0	1.03518	0.0	1.78961
NP_001038949.1	0.233246	0.283467	0.0482986	0.17056	0.154734	0.198832
NP_001038951.1	12.0973	11.1012	8.50654	10.5042	10.5861	11.5536
NP_001038979.1	0.612683	8.93301e-06	7.06433e-06	4.36306e-06	1.07583e-05	0.661325
NP_001038983.1	0.0	0.0	0.0	0.00839612	0.0	0.0
NP_001038986.1	0.0359757	0.0	0.039163	0.0	0.0	0.0
NP_001038990.1	19.567	16.6421	15.4238	17.1669	17.6885	16.1551
NP_001038991.1	0.0790337	0.0480026	0.524811	0.365052	0.0526455	0.108916
NP_001038992.1	0.0	0.0098451	0.0	0.0	0.0319484	0.0
NP_001038994.2	4.53347	4.21551	2.75009	5.99341	4.21932	3.50449
NP_001038995.1	0.0643669	0.0313137	0.106275	0.0960876	0.0678858	0.0
NP_001038996.1	0.0238631	0.0	0.0	0.0	0.0	0.0
NP_001038998.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001039000.2	0.0542428	0.0310028	0.0422209	0.0	0.0	0.0352042
NP_001039004.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_001039005.1	0.780608	0.656128	1.11745	1.50503	0.570845	0.846151
NP_001039007.1	0.19745	0.123524	0.0	0.0248443	0.0387776	0.079772
NP_001039008.1	0.0	0.0	0.0	0.0164204	0.0260885	0.0
NP_001039009.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001039272.1	2.79058	2.22311	2.47444	2.61389	2.59167	2.63096
NP_001039308.1	7.32676	7.25095	13.9726	6.18925	5.87821	4.87973
NP_001040549.2	0.347263	2.51728	2.11868	0.840568	0.937682	1.1307
NP_001040552.2	74.6651	77.8231	72.1251	76.9207	74.2963	63.7426
NP_001040553.1	0.0	0.0	4.41282	0.0	0.0	0.0363409
NP_001040554.1	1.00166	1.55328	1.86768	1.85146	0.527295	0.80752
NP_001040555.1	8.84413	12.8947	17.9459	12.8844	13.4679	18.7419
NP_001040557.1	0.300556	0.444477	0.472252	0.400953	0.296349	0.386133
NP_001040558.1	0.0	0.234192	0.0390423	0.0	0.0	0.0
NP_001040559.1	1.94412	2.29483	2.38251	2.68046	1.27367	1.5468
NP_001040560.1	31.0471	30.3953	40.5175	39.9604	33.3822	31.6575
NP_001040561.1	5.36279	5.53042	6.84841	5.86829	5.31529	5.10135
NP_001040566.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001040569.1	1.10931	1.49661	1.16135	1.30711	2.17282	2.88638e-05
NP_001040572.1	0.283382	0.24306	0.635597	0.542117	0.360788	0.432173
NP_001040573.1	68.8503	70.5436	61.2241	63.4809	75.7154	75.6328
NP_001040579.1	3.61576	3.59745	5.62436	3.20294	3.90679	3.75025
NP_001040580.1	1.2429	1.45529	2.45416	1.98733	1.72965	1.80219
NP_001041069.1	1.43353	1.33411	1.73393	1.28253	1.00417	1.23246
NP_001041208.1	25.8499	27.34	34.6207	36.9607	23.7526	26.4841
NP_001041312.1	6.16897	7.52439	8.86729	5.21195	5.31967	5.76197
NP_001041314.1	15.2314	12.8926	23.6213	18.1752	13.2128	13.8747
NP_001041316.1	6.19672	5.52011	7.69106	6.34033	7.22433	6.69569
NP_001041321.2	56.4724	69.8716	65.8816	82.3047	67.3643	59.5623
NP_001041322.2	44.3141	38.2021	53.2392	51.2404	55.0451	49.0498
NP_001041323.3	3.07306	4.93797	5.27614	4.79071	4.72585	4.3214
NP_001041328.1	14.0751	19.1945	21.224	24.6711	16.3526	25.7964
NP_001041329.1	0.0	0.0	0.168705	0.0589129	0.102911	0.221638
NP_001041335.2	0.0	0.0	0.0111453	0.0	0.0	0.0
NP_001041336.1	40.1579	37.6083	39.855	33.5758	42.1961	40.9146
NP_001041342.1	0.795048	0.360547	0.1742	0.802141	0.266298	0.065111
NP_001041345.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001041346.1	0.388843	1.07095	0.554142	0.403655	0.362093	0.620292
NP_001041350.1	0.789608	0.891634	2.03759	1.63722	0.318206	1.11885
NP_001041352.1	0.0600281	0.239299	0.197493	0.150654	0.192113	0.133749
NP_001041358.2	0.0258775	0.0293211	0.00174385	0.0475564	0.0113825	0.0469344
NP_001041371.2	21.8118	20.0208	25.577	19.2536	19.3696	20.0287
NP_001041372.1	16.8095	13.5385	28.0577	28.2989	19.0708	21.7384
NP_001041378.2	4.52326	0.0139544	4.75851	1.8087	3.87477	6.83697
NP_001041382.1	6.85022	6.42418	8.62293	9.91387	7.2398	7.17497
NP_001041419.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001041446.1	0.362212	0.717167	0.852211	1.91323	0.26343	0.412899
NP_001041481.1	51.9124	73.9339	57.7301	83.5619	47.4274	42.4723
NP_001041482.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001041483.1	8.49826	8.07237	7.86222	11.4874	10.0709	8.59046
NP_001041484.1	9.16945	7.159	7.88322	5.98147	12.2543	6.51274
NP_001041485.1	0.962633	0.336346	0.965177	0.854131	1.66481	0.174134
NP_001041487.1	0.00550405	0.0	0.0	0.184081	0.0	0.0454768
NP_001041488.1	43.4229	36.8465	39.8507	41.8907	39.8227	40.541
NP_001041489.1	13.9595	11.9074	20.8637	6.45655	5.86161	10.501
NP_001041490.1	0.0	0.0	0.0	0.0486424	0.0	0.00723866
NP_001041492.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001041493.1	0.0	0.0353815	0.0	0.0	0.0	0.0
NP_001041494.1	1.71095	0.543377	0.982017	0.217534	0.865363	0.319911
NP_001041495.2	106.72	33.4912	56.609	11.4305	43.4005	22.2912
NP_001041496.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001041497.1	18.8542	14.9764	19.5407	15.6711	20.9881	11.9157
NP_001041498.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001041499.1	0.0	0.0	0.0	0.0	0.0	0.00689884
NP_001041500.1	0.823883	0.102654	1.62108	0.708254	0.698554	0.192527
NP_001041501.1	0.0293382	0.0	0.0	0.0	0.0	0.0
NP_001041507.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001041508.1	14.8579	13.672	18.3649	16.1405	14.697	14.935
NP_001041509.1	22.896	28.7212	27.5778	31.2639	35.4602	33.8745
NP_001041526.1	42.1961	39.7323	37.9738	40.8482	41.3887	38.9163
NP_001041540.1	66.8647	75.7876	99.0825	79.9343	67.8545	72.275
NP_001041546.2	0.28013	0.393132	0.625366	0.101492	0.199073	0.189629
NP_001041547.1	1451.32	1901.86	1775.59	1748.91	1647.31	1958.05
NP_001041548.1	22.2513	8.98845	17.8919	18.4331	12.8277	12.3385
NP_001041549.1	157.255	149.31	126.411	185.663	104.747	98.1604
NP_001041550.1	5.08565	2.88818	5.3276	2.92731	3.3241	2.64372
NP_001041551.1	8.9654	5.12708	6.51553	7.93108	5.86747	5.57379
NP_001041552.1	33.2135	36.0113	37.0743	46.0017	36.5201	27.7026
NP_001041553.1	15.8935	20.0862	16.9894	16.8664	17.1551	14.3152
NP_001041554.1	164.894	193.248	164.479	171.465	166.441	177.731
NP_001041555.1	4.50141	0.605306	1.11431	1.18666	2.31619	0.537096
NP_001041556.1	0.317267	0.134709	0.349291	0.0332352	0.146529	0.173937
NP_001041557.1	634.48	742.992	707.8	565.456	735.572	531.831
NP_001041558.1	1.6977	1.50359	0.972173	1.62161	1.03393	0.585632
NP_001041559.2	33.5322	72.4397	81.9588	92.5733	39.6304	44.8813
NP_001041560.1	3504.26	3490.76	4745.7	3916.0	5426.16	3704.13
NP_001041561.1	69.1463	87.9196	56.9416	57.1684	101.934	73.645
NP_001041562.1	2.98332	2.83694	11.2833	2.10606	2.88321	1.74277
NP_001041563.1	6.987	21.6152	8.22273	17.5918	2.73526	7.1633
NP_001041564.1	5.78908	5.14728	5.28528	5.47301	6.88466	3.93716
NP_001041565.1	18.8684	18.8769	18.5662	18.3387	19.9245	13.9842
NP_001041566.1	7.37422	2.93402	5.93658	4.9124	5.52342	4.29536
NP_001041567.1	9.22908	9.0334	14.8158	13.8512	14.6242	7.07676
NP_001041568.1	0.726839	0.559309	0.0487232	0.251275	0.122085	0.38139
NP_001041569.1	0.795626	0.0173075	0.0	0.0	0.0	0.00381493
NP_001041570.1	18.7418	17.5809	18.6251	19.2177	19.001	14.3654
NP_001041571.1	0.00258626	0.0	0.012577	0.0143497	0.0	0.00859494
NP_001041572.1	0.161126	0.0	0.0	0.169627	0.0	0.0
NP_001041573.1	0.025256	0.0474545	0.0122821	0.0	0.0371361	0.054563
NP_001041574.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001041575.1	6.50648	5.32411	4.94821	3.93984	2.42845	2.34878
NP_001041576.1	0.021139	0.0	0.0	0.0294475	0.0	0.0262098
NP_001041577.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001041578.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001041579.1	3.99841	3.18488	3.42233	2.27766	2.89652	2.47411
NP_001041580.1	2.46609	0.91534	2.5168	1.23061	1.52482	0.589496
NP_001041581.1	0.0548103	0.0	0.0	0.0	0.0	0.0502628
NP_001041582.1	2.06893	1.00237	1.72576	1.28436	1.58713	1.125
NP_001041583.1	0.663843	0.0472142	0.434154	0.142519	0.0619743	0.0842438
NP_001041584.1	0.0157143	0.0	0.0	0.0	0.0	0.0
NP_001041585.1	15.184	13.6824	15.6574	8.94769	9.84371	13.7301
NP_001041586.1	13.348	14.5184	15.6814	16.9381	12.446	11.58
